tournamentID,decklistID,colorCombination,archeType,rank
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-whitdjinn-discard-build-82248,emerald/steel,Bucky Discard,Top32
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-wooseok-oh-deck-82338,amethyst/ruby,Bounce Control,Top32
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-when-in-doubt-bounce-82235,amethyst/ruby,Bounce Control,Top32
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-geoffrey-harrison-deck-82165,amethyst/ruby,Bounce Control,Top32
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-mcdonalds-82066,amber/ruby,Mufasa,Top32
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-lucifer-scam-82123,amethyst/emerald,Bounce,Top32
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-bela-balogh-deck-82094,amethyst/steel,Bounce,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-drama-queens-82284,amethyst/ruby,Bounce Control,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-thoennesstein-deck-82303,amber/ruby,Mufasa,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-zaven-torian-deck-82342,amethyst/ruby,Bounce Control,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-animal-farm-82110,ruby/sapphire,Pawpsicles,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-timmi-tran-deck-82326,amethyst/ruby,Aggro Bounce,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-joon-choi-deck-82198,amethyst/ruby,Bounce Control,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-lorcana-2024-deck-alphos-82072,sapphire/steel,Items,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-mathieu-crozat-deck-82244,amethyst/ruby,Bounce Control,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-ruby-amethyst-control-82140,amethyst/ruby,Bounce Control,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-brad-chandler-deck-82100,amber/steel,Steelsong,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-awels-bouh-deck-82092,amethyst/ruby,Aggro Bounce,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-jon-tobin-deck-82192,amethyst/ruby,Bounce Control,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-gaige-beasley-deck-82162,amber/amethyst,Hyper Aggro,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-walter-yensid-deck-82334,amber/ruby,Mufasa,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-william-hathaway-deck-82335,amber/steel,Seven Dwarves,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-lorcana-villain-deck-82233,amber/ruby,Mufasa,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-snk-82229,sapphire/steel,Items,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-tournament-06-01-82086,amethyst/ruby,Bounce Control,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-beast-2-0-82225,emerald/steel,Relentless Damage,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-jonathan-roberts-deck-82197,amber/ruby,Mufasa,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-jennifer-lung-deck-82182,amethyst/ruby,Aggro Bounce,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-libra-scale-82114,sapphire/steel,Items,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-benjamin-gibson-deck-82096,amber/amethyst,Hyper Aggro,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-anthony-chiechi-deck-82081,amethyst/ruby,Bounce Control,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-blue-grey-82189,sapphire/steel,Items,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-relentless-discard-82262,emerald/steel,Discard,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-kevin-larsen-deck-82219,amber/ruby,Mufasa,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-ryan-ruppel-deck-82296,emerald/steel,Relentless Damage,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-kevin-doodoo-deck-82218,amber/steel,Steelsong,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-dr-pepper-midrange-82111,amethyst/ruby,Bounce Control,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-rodrigo-escamilla-deck-82289,amethyst/ruby,Aggro Bounce,Top64
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-athena-laskey-deck-82089,amber/steel,Steelsong,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-jaciel-coronado-deck-82176,amber/steel,Steelsong,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-rp-82078,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-mufasa-roulette-82134,amber/ruby,Mufasa,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-winter-82074,sapphire/steel,Items,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-myria-s-deck-82268,ruby/sapphire,Pawpsicles,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-ruby-amethyst-bounce-control-82337,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-charlie-thompson-deck-82117,amber/steel,Steelsong,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-mufasa-82101,amber/ruby,Mufasa,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-nants-ingonyama-bagithi-baba-82062,amber/ruby,Mufasa,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-sing-a-long-82297,amber/steel,Steelsong,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-yolo-82230,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-king-warku-deck-82220,amethyst/ruby,Aggro Bounce,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-gianluca-palanca-deck-re-82168,amethyst/ruby,Aggro Bounce,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-justin-dolder-deck-82210,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-new-year-s-deck-82328,amethyst/steel,Bounce,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-teng-ma-deck-82322,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-craig-briscoe-deck-82125,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-brian-mcgovern-deck-82107,amethyst/ruby,Aggro Bounce,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-r-p-82266,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-teddy-summers-deck-82321,amber/steel,Steelsong,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-seraephina-s-uberry-82304,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-bie-boo-bounce-82339,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-gavin-branan-deck-82164,amethyst/ruby,Aggro Bounce,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-luxury-gaming-deck-82237,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-poor-unfortunate-goats-82108,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-peter-blake-deck-82277,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-liam-kozma-deck-82228,amber/amethyst,Hyper Aggro,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-peppe-il-rampino-s-deck-82154,sapphire/steel,Items,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-tiana-wins-82280,amber/steel,Mufasa,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-lorcana-play-network-event-amethyst-steel-82300,amethyst/steel,Bounce,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-first-deck-82135,sapphire/steel,Items,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-lpn-tourney-deck-82214,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-audran-f-deck-2-82090,amber/amethyst,Hyper Aggro,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-carlo-metta-deck-82113,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-standardbouncecontrol-82151,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-matt-bolt-deck-82246,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-tourneydeck-82079,amber/amethyst,Hyper Aggro,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-weirdness-82076,sapphire/steel,Belle Ramp,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-steven-stone-deck-82317,emerald/steel,Bucky Discard,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-amethyst-ruby-bounce-control-82067,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-marco-carrillo-deck-82241,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-mufasa-is-my-home-boy-82181,amber/ruby,Mufasa,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-gregoire-outtters-deck-82171,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-ruby-amethyst-bounce-82316,amethyst/ruby,Aggro Bounce,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-the-winner-takes-it-all-82243,amethyst/ruby,Aggro Bounce,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-mike-z-gamer-deck-82265,amber/ruby,,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-meta-killer-82288,emerald/steel,Bucky Discard,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-discard-82329,emerald/steel,Bucky Discard,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-robby-maldonado-deck-82287,amber/steel,Steelsong,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-timm-hammer-deck-82325,emerald/ruby,Discard,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-bounce-aggro-82333,amber/amethyst,Hyper Aggro,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-jan-de-wilde-deck-82179,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-discard-82203,emerald/steel,Bucky Discard,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-rabbit-steel-82208,amethyst/steel,Bounce,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-jeremy-edmondson-deck-82183,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-rivaldo-poorun-deck-82286,emerald/steel,Bucky Discard,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-ryan-inns-deck-82295,emerald/steel,Discard,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-stephanie-hsia-deck-1-2024-82312,amber/ruby,Mufasa,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-blue-steel-82115,sapphire/steel,Items,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-rezin-82196,amber/ruby,Mufasa,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-dimitrios-iliadis-deck-82144,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-r-a-bounce-82177,amethyst/ruby,Bounce Control,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-gabriel-hernandez-deck-82160,emerald/steel,Bucky Discard,Top128
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-bounce-2-0-82127,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-carbon-adam-deck-82112,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-jess-kyllonen-deck-82185,amber/ruby,Mufasa,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-ace-nunes-deck-82065,emerald/ruby,Evasive,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-basic-pitch-82200,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-ram-vill-deck-82281,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-sapphire-steel-resist-82132,sapphire/steel,Items,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-amethyst-saphire-tempo-82294,amethyst/sapphire,Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-michele-assirelli-deck-82261,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-nile-coulson-deck-82271,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-zefa-toots-82143,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-big-yeti-82302,amethyst/steel,Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-2024-01-06-playnetwork-natts-82269,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-kendall-adams-deck-82215,emerald/steel,Bucky Discard,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-brendan-patrick-deck-82106,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-david-taylor-deck-82136,ruby/sapphire,Pawpsicles,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-sizhe-li-deck-82309,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-greensteel-82301,emerald/steel,Aggro Quest,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-ricky-wood-deck-82285,amber/ruby,Mufasa,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-don-tolentino-deck-82146,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-manuel-siordia-deck-82240,emerald/steel,Bucky Discard,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-kole-mckinley-deck-82222,sapphire/steel,Items,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-pierrick-boyer-deck-82279,amethyst/steel,Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-joel-broad-deck-82190,emerald/steel,Bucky Discard,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-romain-saal-deck-82291,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-jon-mann-deck-82193,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-amethyst-steel-control-82236,amethyst/steel,Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-rp-value-82163,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-1-6-24-lpn-thea-tourney-82149,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-kirsten-schilder-deck-82221,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-eduardo-coronado-deck-82152,sapphire/steel,No Wheel,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-mmxatm-deck-82088,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-main-s-s-82119,sapphire/steel,Items,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-matteo-amorosi-deck-82250,amber/steel,Mufasa,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-discard-queens-82156,amber/emerald,Discard,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-silver-cindy-82256,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-princess-82327,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-stephen-flynn-deck-82313,amethyst/ruby,Aggro Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-krimnis-jones-deck-82223,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-discard-82319,amber/emerald,Discard,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-kawa-discard-82126,emerald/steel,Bucky Discard,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-don-atukiti-deck-82145,amethyst/steel,Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-matthew-kurk-deck-82247,sapphire/steel,Items,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-george-gebhardt-deck-82166,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-long-live-the-king-82320,amber/ruby,Mufasa,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-standard-rp-control-82315,amethyst/ruby,Aggro Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-deadly-bounce-82129,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-ben-weiss-deck-82095,amethyst/steel,Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-jose-sanchez-deck-82201,amber/amethyst,Hyper Aggro,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-purple-steel-control-bounce-82138,amethyst/steel,Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-ruby-amethyst-deck-82332,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-red-purple-82187,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-villainous-82242,amber/ruby,Mufasa,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-ruby-amethyst-control-82139,amethyst/ruby,Aggro Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-artabax-deck-82087,amethyst/steel,Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-nicholaus-parijs-deck-82270,amethyst/ruby,Aggro Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-cordero-cavazos-deck-82122,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-juan-oleas-tournament-deck-jan-2024-82206,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-makibaz-deck-82239,amethyst/steel,Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-yep-it-s-that-deck-82336,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-travis-kindle-deck-82330,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-green-steel-82141,emerald/steel,,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-pixelborn-tournament-deck-82093,emerald/steel,Bucky Discard,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-kayla-leyh-deck-82213,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-ibcloaked-cloakeed-deck-82174,amethyst/steel,Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-spencer-sharp-deck-82310,amethyst/ruby,Aggro Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-brandon-thomas-deck-82104,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-elizabeth-lemus-82153,amber/amethyst,Hyper Aggro,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-red-purple-control-82238,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-michel-gruner-deck-82260,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-cory-morse-deck-82124,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-juliebmn-rigault-deck-82207,emerald/ruby,Evasive,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-bethany-polhamus-deck-82098,sapphire/steel,Starter Variants,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-amber-amethyst-bounce-82116,amber/amethyst,Hyper Aggro,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-fire-red-leaf-green-82169,emerald/ruby,Evasive,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-ruby-amber-82249,amber/ruby,Mufasa,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-keep-your-tempo-82299,sapphire/steel,No Wheel,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-pawpsicle-ramp-82109,ruby/sapphire,Pawpsicles,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-ron-truong-deck-82292,amethyst/steel,Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-david-banks-deck-82133,amber/emerald,,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-paw-paw-mega-punch-82293,ruby/sapphire,Pawpsicles,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-pawpsicle-control-82305,ruby/sapphire,Pawpsicles,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-cat-and-mouse-82097,amber/ruby,Mufasa,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-alex-verge-deck-82071,amethyst/steel,Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-andrew-gumpert-deck-82077,ruby/sapphire,Pawpsicles,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-kapt-kerr-deck-82212,amber/ruby,Mufasa,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-dwarven-singers-82172,amber/steel,Seven Dwarves,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-c2-mufachatte-82103,amber/ruby,Mufasa,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-therese-piche-deck-82324,sapphire/steel,Cogsworth & Friends,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-bounce-aggro-deck-82314,amber/amethyst,Hyper Aggro,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-patrick-huijbregts-deck-82273,ruby/sapphire,Pawpsicles,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-mufasa-murder-mystery-82224,amber/ruby,Mufasa,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-cody-st-louis-deck-82120,amethyst/steel,Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-blola-91-deck-82099,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-dustin-howell-deck-82148,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-reasn-deck-82283,amethyst/steel,Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-steelsong-82275,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-matthew-waters-deck-82252,ruby/sapphire,Pawpsicles,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-thick-tiana-82061,amber/steel,Tiana,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-healing-rage-82075,amber/sapphire,Alice Support,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-dg357-deck-82128,amber/steel,Steelsong,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-niles-rowland-deck-82272,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-bluefasa-82311,amber/sapphire,Stitch Ramp,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-mv-controle-82254,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-mike-umstead-deck-82264,amethyst/ruby,Bounce Control,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-dankestduckie-s-deck-82131,amethyst/ruby,Aggro Bounce,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-rapunzel-aggro-82298,amber/ruby,Mufasa,Top256
thea-booysen-new-years-event-lorcana-1-1k-tournament-decks-224,deck-yprestrench-ds-deck-82341,amethyst/ruby,Bounce Control,Top256
